name,price,point,home_team,away_team,bookmakers.title
Tampa Bay Rays,150,,New York Yankees,Tampa Bay Rays,Intertops
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,DraftKings
Toronto Blue Jays,-225,,Toronto Blue Jays,Baltimore Orioles,DraftKings
Baltimore Orioles,192,,Toronto Blue Jays,Baltimore Orioles,William Hill (US)
Toronto Blue Jays,-235,,Toronto Blue Jays,Baltimore Orioles,William Hill (US)
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,FanDuel
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,FanDuel
Baltimore Orioles,198,,Toronto Blue Jays,Baltimore Orioles,LowVig.ag
Toronto Blue Jays,-218,,Toronto Blue Jays,Baltimore Orioles,LowVig.ag
Baltimore Orioles,198,,Toronto Blue Jays,Baltimore Orioles,BetOnline.ag
Toronto Blue Jays,-222,,Toronto Blue Jays,Baltimore Orioles,BetOnline.ag
Baltimore Orioles,200,,Toronto Blue Jays,Baltimore Orioles,FOX Bet
Toronto Blue Jays,-250,,Toronto Blue Jays,Baltimore Orioles,FOX Bet
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,BetUS
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,BetUS
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,Bovada
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,Bovada
Baltimore Orioles,193,,Toronto Blue Jays,Baltimore Orioles,GTbets
Toronto Blue Jays,-218,,Toronto Blue Jays,Baltimore Orioles,GTbets
Baltimore Orioles,178,,Toronto Blue Jays,Baltimore Orioles,Circa Sports
Toronto Blue Jays,-213,,Toronto Blue Jays,Baltimore Orioles,Circa Sports
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,PointsBet (US)
Toronto Blue Jays,-236,,Toronto Blue Jays,Baltimore Orioles,PointsBet (US)
Baltimore Orioles,200,,Toronto Blue Jays,Baltimore Orioles,WynnBET
Toronto Blue Jays,-222,,Toronto Blue Jays,Baltimore Orioles,WynnBET
Baltimore Orioles,200,,Toronto Blue Jays,Baltimore Orioles,BetMGM
Toronto Blue Jays,-250,,Toronto Blue Jays,Baltimore Orioles,BetMGM
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,BetRivers
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,BetRivers
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,Barstool Sportsbook
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,Barstool Sportsbook
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,Unibet
Toronto Blue Jays,-227,,Toronto Blue Jays,Baltimore Orioles,Unibet
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,TwinSpires
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,TwinSpires
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,SugarHouse
Toronto Blue Jays,-230,,Toronto Blue Jays,Baltimore Orioles,SugarHouse
Baltimore Orioles,190,,Toronto Blue Jays,Baltimore Orioles,Intertops
Toronto Blue Jays,-220,,Toronto Blue Jays,Baltimore Orioles,Intertops
Cleveland Guardians,-208,,Cleveland Guardians,Detroit Tigers,BetOnline.ag
Detroit Tigers,188,,Cleveland Guardians,Detroit Tigers,BetOnline.ag
Cleveland Guardians,-210,,Cleveland Guardians,Detroit Tigers,DraftKings
Detroit Tigers,180,,Cleveland Guardians,Detroit Tigers,DraftKings
Cleveland Guardians,-205,,Cleveland Guardians,Detroit Tigers,BetUS
Detroit Tigers,175,,Cleveland Guardians,Detroit Tigers,BetUS
Cleveland Guardians,-220,,Cleveland Guardians,Detroit Tigers,FanDuel
Detroit Tigers,184,,Cleveland Guardians,Detroit Tigers,FanDuel
Cleveland Guardians,-205,,Cleveland Guardians,Detroit Tigers,LowVig.ag
