team,runs_scored,wp,ml,name,price,home_team,away_team,bookmakers.title,comparison,over_under
BOS,4.041568322781614,0.5054744973390871,-102.21404045276948,BOS,-105,Boston Red Sox,Tampa Bay Rays,Bovada,-2.7859595472305188,8.03912515721231
TBR,3.997556834430696,0.4945255026609128,102.21404045276952,TBR,-115,Boston Red Sox,Tampa Bay Rays,Bovada,-17.214040452769524,8.03912515721231
TEX,4.405607914931532,0.6187857951647784,-162.31971089121566,TEX,-163,Texas Rangers,Detroit Tigers,Bovada,-0.6802891087843363,7.8635698911557625
DET,3.45796197622423,0.3812142048352215,162.3197108912157,DET,137,Texas Rangers,Detroit Tigers,Bovada,-25.319710891215692,7.8635698911557625
HOU,4.694023468410526,0.5737865992268181,-134.6242511816681,HOU,-195,Houston Astros,Baltimore Orioles,Bovada,-60.375748818331914,9.388046936821052
HOU,4.694023468410526,0.5737865992268181,-134.6242511816681,HOU,-185,Houston Astros,Baltimore Orioles,Bovada,-50.375748818331914,9.388046936821052
BAL,4.045606200631806,0.4262134007731818,134.6242511816681,BAL,160,Houston Astros,Baltimore Orioles,Bovada,25.375748818331914,8.091212401263611
BAL,4.045606200631806,0.4262134007731818,134.6242511816681,BAL,153,Houston Astros,Baltimore Orioles,Bovada,18.375748818331914,8.091212401263611
KCR,3.93056092049808,0.4465652616626212,123.9314353017224,KCR,165,Kansas City Royals,San Diego Padres,Bovada,41.0685646982776,8.30623807649136
SDP,4.375677155993279,0.5534347383373788,-123.9314353017224,SDP,-200,Kansas City Royals,San Diego Padres,Bovada,-76.0685646982776,8.30623807649136
MIN,4.602187055289143,0.5210568509903523,-108.79304820786908,MIN,-130,Minnesota Twins,San Francisco Giants,Bovada,-21.206951792130923,9.014473448804242
SFG,4.412286393515099,0.4789431490096478,108.79304820786903,SFG,108,Minnesota Twins,San Francisco Giants,Bovada,-0.7930482078690346,9.014473448804242
CHW,4.245972426288109,0.5386268739888305,-116.74431032547628,CHW,-170,Chicago White Sox,Arizona Diamondbacks,Bovada,-53.25568967452372,8.175671618160742
ARI,3.9296991918726327,0.4613731260111695,116.74431032547628,ARI,141,Chicago White Sox,Arizona Diamondbacks,Bovada,24.255689674523722,8.175671618160742
MIL,4.4552016732118735,0.4652968981003954,114.9165412627001,MIL,-150,Milwaukee Brewers,Chicago Cubs,Bovada,-64.9165412627001,8.910403346423747
MIL,4.4552016732118735,0.4652968981003954,114.9165412627001,MIL,-180,Milwaukee Brewers,Chicago Cubs,Bovada,-94.9165412627001,8.910403346423747
CHC,4.775937569228772,0.5347031018996046,-114.9165412627001,CHC,126,Milwaukee Brewers,Chicago Cubs,Bovada,40.91654126270009,9.551875138457545
CHC,4.775937569228772,0.5347031018996046,-114.9165412627001,CHC,148,Milwaukee Brewers,Chicago Cubs,Bovada,62.91654126270009,9.551875138457545
STL,4.862339752737529,0.4691382157419191,113.15679824090836,STL,134,St. Louis Cardinals,Atlanta Braves,Bovada,20.84320175909164,10.03466262354322
ATL,5.17232287080569,0.530861784258081,-113.1567982409084,ATL,-160,St. Louis Cardinals,Atlanta Braves,Bovada,-46.8432017590916,10.03466262354322
OAK,2.974560776426872,0.2683182380979732,272.6917734287082,OAK,205,Oakland Athletics,New York Yankees,Bovada,-67.69177342870819,7.886566509843375
NYY,4.912005733416503,0.7316817619020269,-272.6917734287084,NYY,-250,Oakland Athletics,New York Yankees,Bovada,22.691773428708416,7.886566509843375
SEA,3.992458128107194,0.4747335137160065,110.64449235370743,SEA,-102,Seattle Mariners,Cleveland Guardians,Bovada,-12.644492353707435,8.19203243796719
CLE,4.1995743098599965,0.5252664862839934,-110.64449235370742,CLE,-118,Seattle Mariners,Cleveland Guardians,Bovada,-7.35550764629258,8.19203243796719
